Uniprot,SF ABF93_17-R1,SF ABF93_17-R2,SF ABF93_17-R3,SF ABF93_1-R1,SF ABF93_1-R2,SF ABF93_1-R3,SF ABF93_2-R1,SF ABF93_2-R2,SF ABF93_2-R3,SF ABF93_3-R1,SF ABF93_3-R2,SF ABF93_3-R3,SF ABF93_4-R1,SF ABF93_4-R2,SF ABF93_4-R3,SF ABF93_5-R1,SF ABF93_5-R2,SF ABF93_5-R3,SF ABF93_6-R1,SF ABF93_6-R2,SF ABF93_6-R3,SF ABF93_7-R1,SF ABF93_7-R2,SF ABF93_7-R3,SF ABF93_8-R1,SF ABF93_8-R2,SF ABF93_8-R3,SF ABF93_9-R1,SF ABF93_9-R2,SF ABF93_9-R3,SF ABF93_10-R1,SF ABF93_10-R2,SF ABF93_10-R3,SF ABF93_11-R1,SF ABF93_11-R2,SF ABF93_11-R3,SF ABF93_12-R1,SF ABF93_12-R2,SF ABF93_12-R3,SF ABF93_13-R1,SF ABF93_13-R2,SF ABF93_13-R3,SF ABF93_14-R1,SF ABF93_14-R2,SF ABF93_14-R3,SF ABF93_15-R1,SF ABF93_15-R2,SF ABF93_15-R3,SF ABF93_16-R1,SF ABF93_16-R2,SF ABF93_16-R3
G3Y8N9,27.9919831463286,28.8524012329833,25.9438238929324,28.3723719095917,28.3170647643139,28.6550928176015,29.3776545759211,25.8508185975976,29.0686094638872,29.1030083717544,28.588688860718,28.7138516208233,29.5822380187328,28.7851529481239,28.7293336110637,29.0119622997802,,25.6691743206425,28.9850725481381,24.0430184945627,,28.645670210301,28.8395107467241,,28.865938899895,29.0827896828476,28.4494712059044,28.867128875646898,28.3228386009721,28.0971965295928,26.7563027256007,,,29.6635399892148,29.3028359816219,,,28.7474360230743,28.9139831133061,28.6807804402112,26.2750479846087,28.3714015213669,28.9265437267039,26.4213188232897,24.9111553895216,29.1029009387886,28.9195475591832,26.4959965379767,23.8357628520746,25.2899453195543,26.4257830561015
G3Y8Q3,,,,,,,,,,,,,,,32.2085123449603,,,,,,32.6937011051945,,32.7631133394074,,32.5476415967909,,32.0852461088883,,,,,,,,,31.9636607792219,32.3010409698433,32.1719475570303,32.4751781430494,,,,32.3343447656153,32.3978247801444,32.3836015596674,32.3113435370132,32.3690524122125,32.4513021883541,32.1867064990375,32.4487317050017,
G3Y8S0,31.9832053281081,31.5095446157898,31.6755339252881,31.9370877163286,30.1444909434793,31.635618766634,32.3723998461312,31.7816070894194,32.3711291905019,31.6965681299505,32.0201591422451,31.4802568395384,31.2497885472992,31.2137516029532,31.9563574979041,31.2947930345811,,31.3423820429241,31.4710378327922,31.6641162306334,31.7461136246946,31.50017614412,31.2644443004768,31.5210140842977,31.1115833501183,31.2047829299692,31.5454498984621,31.681197474501,31.450170792378,,31.4557697875049,31.255124968978,31.4801923000978,31.7162358740774,31.472987365,31.9791496587297,32.0354558535976,,31.4923162857638,31.7171029355333,31.356725018183,31.6578160169599,,31.8437285592662,31.451685426729,31.1948252970125,31.2333958047885,30.9299918403343,,30.8693421823418,31.2841050899347
G3Y8S1,31.1478285833137,31.2482869384762,31.5655102888798,31.0909678926675,31.1458580282686,31.6129000690547,31.6556515778885,31.5354767939403,31.9654278430737,31.7629920850361,31.4292372082864,31.3735198192882,31.3896287122847,31.1047850295091,31.2342891877993,30.9381989061469,30.8030818460499,31.2602479235053,31.0656014246497,31.0189415431222,31.1731156787445,31.1909071934691,30.8240354926015,30.8119530880104,31.4216283108193,31.3803969265997,31.1236192551679,31.4388305710515,31.0489299955646,31.4110301855865,30.8787474071794,31.2149750035907,31.0562155393374,31.216374490426,31.6402185746745,31.3528739537527,31.0318706581107,31.1554673216836,31.3880050923336,31.5586643728622,31.3419057285909,31.0078203664904,31.1282441453898,31.5219897763437,31.1789331088385,30.3575881835469,31.0945985670249,31.1722315839514,30.7016488047831,30.9998160550366,30.996416361856
G3Y8T0,,,,31.9932235036955,32.2422794959822,32.0857386297083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.7535370699445,,,,,,,,,29.1101242819695,
G3Y8U4,33.1470158034773,33.3155393805181,33.2491757067071,33.1843932858156,33.667853817702,33.2795466320506,33.0591050591217,33.023132093014,32.7677169379588,33.0380414005336,33.0649962028566,33.1938006529182,33.0817718482126,33.3361070661655,33.1385015371949,33.1162859987169,33.0362502525404,33.1803149606575,33.2273887135852,32.8697902793474,33.1287780973051,33.264192410855,33.3409826199897,33.0316216006781,33.242334935082,33.213702533431,33.1169679994547,33.2222648225462,32.8007645897661,32.9461368424349,33.2246517154088,33.1025313236565,33.0878717006767,33.3501844126039,33.130196351878,33.0872106228102,32.9575858777226,33.3596864058676,33.3818698698107,33.3670203385407,33.0554013665443,33.1047477386027,33.3941495830501,33.1900313439583,33.1193608763084,33.3193103766637,33.2681097139448,33.078199442464,33.0443708835102,32.9948345708013,33.3474360655303
G3Y8W8,31.5204546682079,32.3848937514358,32.3039395465242,31.5612183042211,32.5013513473621,32.4474991815796,32.1884458693951,32.6404380381161,32.7017053354858,32.425483944504,32.5583564551064,32.5807639867143,32.2651210398399,32.5907447810129,32.1868585632789,32.164487554772,32.161924793966,32.5075230079825,32.4783487693781,32.5040646338516,32.6732962619024,32.0479516709934,30.3216427198914,32.3904196647584,32.6087819159543,32.0076060427755,32.6711447818957,32.4421691950744,32.6591208597467,32.740357890326,32.4014992614408,30.8964333001352,32.4123338204142,32.5133323900633,32.5484354137816,33.0208493267958,32.7962174696834,32.5350943510928,32.3258083440013,32.6363828145318,32.2080044950357,32.4182568514274,32.1617553869844,32.1118919095671,32.2716861700238,32.2315143387062,32.1728463044768,31.2063433290039,32.6073160983009,32.1507232128576,32.1450934094143
G3Y8Y2,33.8736671645772,33.954338005226,34.1690155433065,33.7191018611653,33.7601880391823,33.9516545768795,34.2022264912986,34.0520261411541,33.9688082112431,34.0500706372713,34.2510517340562,34.0945637524847,34.2092364903743,34.164817486744,34.2136088397728,34.0309497255987,33.9372357560529,34.243476997373,34.161953955896,34.1510468294774,34.1441758077596,34.1282003325732,33.8948161588368,34.2042117745158,33.9356410885582,34.0990803760619,34.209238985876,34.2822782677794,34.1220467123851,34.0465870781985,33.9578546348394,34.1052042493435,34.1803138219919,34.0299350833835,34.1468431598721,34.0846641768212,34.2514532171611,34.070922554041,34.057091038554,34.0693789323117,34.1475074441165,34.3478201769889,33.9692888074048,33.9960468416357,34.1360129722284,33.6983244090629,33.8945042905864,34.0647973599708,34.1506277681876,34.1051503796862,34.1757544953669
G3Y8Y5,25.7147763932179,,25.6001557672778,25.8605621122509,26.1427226218838,25.6252997087794,26.1157218986741,27.0547726651148,26.9332139821784,27.2218699012729,26.4510814390397,26.8369032926141,26.7292497771702,26.8904999522363,26.5414388847138,26.5782130207014,26.5594696597344,26.6086539032835,26.5995946055538,27.2883441471919,27.4182281765811,27.0369022079337,25.6413988803235,27.4488971774068,26.5635307521728,26.875139094374,25.9610164726968,26.7770786758241,26.5484378660632,27.1866838352647,26.9253456918634,26.8773194099997,26.871368482541,26.4936239138459,27.2614307349363,27.4516673598898,26.992310008817,26.5529284195496,25.5519773993078,26.5991501352255,26.1244761047863,26.9626245541312,25.2660317413637,26.5809713179254,27.3249554798208,26.4738132727106,26.266088113282,26.9641798340162,27.1104424059819,,26.9913200394355
G3Y8Z3,31.5606016988282,31.7146635865701,31.3587044520294,32.061175601881,32.7075030647491,32.2735225371341,32.0051684917515,32.0694948576389,31.7433771259534,31.1520027912454,31.1337881982818,31.6565243495182,31.2089397744295,31.3626364940579,31.5177149592157,31.2253355007384,31.5307238753442,31.3452755781636,31.5507746276945,31.531622096701,31.1010246537208,31.5777877356547,32.0827052580842,31.4741576157774,31.623607018434,31.3675255474716,31.2038181477965,31.2941168974124,31.2606874106209,30.7297471900747,31.0459642514815,31.6941175247156,30.9810252024165,31.7502232757065,31.4767228388602,31.4298271950909,31.2364584958448,31.2048729994859,31.5900028335837,31.527338892562,31.2677458229181,31.1683193561505,31.8751109986373,31.3246259833126,31.4664166195227,31.2975287498908,31.7908908286297,31.4828226159365,31.5744204657288,31.643356835456,31.6907069101769
G3Y8Z7,31.4653364035981,30.5869907476884,31.6784111342632,32.134092542847,32.3037785787876,32.2284930066153,31.4375592327936,32.2505319345251,31.9161432544364,31.8516162339614,32.0595671902844,31.6427318344799,31.582188446509,31.5815776371095,30.4138712313211,31.8279691991968,31.9534308791458,31.6802994179645,31.3591603842923,31.7550089906273,31.5743826062311,31.7899446612343,31.4185041236242,31.624549874227,31.2239350843785,31.5654458313404,31.8286515630343,30.6699643068316,31.639930990935,31.7352218326716,31.8392529476927,31.6817570870114,31.6082477643662,31.9597152465391,32.3868386837996,32.425238771748496,31.5556961218184,31.1891189006507,31.7569151543025,31.4968819331581,31.5434219556206,31.787605841133,31.453397230854,30.6181775986558,31.0911879168719,31.6365953836302,31.4103978327046,31.3417915469689,31.5182581500764,31.7616067222858,31.5348281981492
G3Y8Z8,31.066041571921,30.6831009000656,30.9377980213381,,30.0514606299335,30.20235437976,30.8714573706067,30.8603237346327,30.7634305577223,31.0933793468235,32.0894570384469,30.203174501538,30.748670128504,30.7706433532576,30.946833102632,30.8427526635359,33.1633973558777,30.9179271535006,31.0202407489695,30.7447767545455,31.103043352405,30.9310662540308,30.7955225018835,30.6925499116838,30.5089328830556,31.0584254660723,30.8622792333482,30.3650455177059,31.6356478899219,32.5412266033118,30.868318017981,30.6779655448957,30.8273004436938,30.8785784838137,30.736528183691,30.7586451133112,30.2966813098173,31.235626020498,30.5026722811659,30.7096986234903,30.9535573729803,30.5366663461942,30.5955276764946,30.4591366574066,30.7952941745863,32.5079410517913,,30.5411733379333,30.9377795697745,30.3803177182186,31.3491801142759
G3Y918,,,,,,29.0458548584728,29.535474557471,,29.3492626458179,29.7683297069597,,,29.4882393797794,29.7311604353727,29.7006980386647,,,,29.7997708922878,,29.6968674623377,,,,29.4596099004156,29.3982406871491,29.4739426881599,,,,29.6585083493345,29.15750680667,29.3403809176426,29.408210598008,,,,,,,,,,29.486786847445,,,,,,29.4273873635125,
G3Y941,,,30.9272436868962,,,,,,,,29.9096726804276,,30.9186272989,30.9723795283584,30.6137963440652,29.5094355556309,30.1484968900296,,30.5688859143967,30.8078940552961,30.7370591338712,,30.8313786237092,30.8412936937059,30.6925473917142,30.694048086385,30.4981813199396,,,30.7637385515722,,30.8869423690298,,29.5785932265717,,30.0233346382222,31.2829646658292,31.0570983653691,30.7318824538143,,31.0723598259719,,30.47190456862,30.6700444043942,,30.3938113676971,31.1119098414984,30.3353871076736,31.0693067818263,30.7658859321162,30.8438501639453
G3Y944,29.8169007048561,30.6091554962969,30.1715102385319,30.9360841023467,30.3774557608584,30.8914498449191,30.3900823259203,30.6341249239713,30.4578730664799,29.9811688967264,30.0063591951819,30.5296598773865,30.1243549190631,30.0550793630546,30.111967611435,29.6853075138567,,29.7339488341332,29.5877945570208,29.9224646081988,29.7168964209161,29.4368137723792,29.861847601043,,30.2001149326198,30.0810760586041,29.5150184434903,29.7932358526756,,30.3251898693892,30.0401527542902,29.807626602898,30.067869945969,30.5459137047335,30.0952400286479,29.8529494376416,29.8356936277316,30.2634799831054,29.4591349932002,29.0812140973769,30.3493351277856,30.1878992869837,30.0250746047972,30.1425037318345,30.3427133387322,29.4045103541051,30.5168985055817,29.0798080924651,30.1033355194877,30.0564079719801,29.9757497954853
G3Y949,30.1346279843108,,,,28.7532838580363,29.0918824971757,,,,,,,29.0490530622013,29.8454040790719,,,,,,,30.3045647213112,29.290227997639,,29.6648374912228,29.1607293516747,,,,,,,29.7804895380793,,,30.081459111541,,,,29.7895167624666,,,29.393818890281,,,,,,,,29.4284731209766,
G3Y963,,31.1421193746273,30.7548853610074,,,,27.4849829381475,,,29.73895023309,,30.6470898222842,30.7240353764793,30.4449037359793,30.5559922123467,30.10934630061,29.2960311952441,30.9123357167554,31.5699821057042,30.8216427912759,30.2790513360349,30.4650698792723,30.6513851723423,30.4848717875745,31.2063398949912,31.0818953241293,30.9697222221183,,30.0752525174829,,30.5537631676309,29.3685282382791,30.4360658712582,31.2361792893555,29.794840598813,,28.813005190778,30.8388924504725,31.035629623849,30.7507173266562,30.5233520546965,30.5030216937294,30.251611112832,30.138800249351,31.1085118012241,30.7047080026611,30.9293257362982,29.9672449721309,30.5619573177047,29.4498627731946,30.6351666812093
G3Y9D2,30.3632350648141,30.6633985410809,30.3970900922127,29.1431372319793,29.1287778177752,30.8523440008822,30.3513655960308,30.0314535923323,,30.0424115117049,30.6302482983724,30.5644053819539,30.1100051178724,30.5038762688191,30.5660040485016,30.384160535063,29.9583336453857,30.7393314928499,30.4051278522877,30.7637951738708,30.8860728956707,30.3421421861861,,30.5820060788451,30.3102171157273,30.6414982291296,30.5929990667934,30.6334422082657,31.0332179412458,,28.4778474421038,30.4793885402275,,30.545519067389,30.1123470307143,30.241510775735,30.1107060455425,30.8380289748417,,,30.6333632761812,,30.4463872673524,30.2930110591139,30.4211448380444,30.2471939004971,30.2787878051513,30.2972689223965,30.7582632131447,30.5298779330396,
G3Y9D9,32.6827590084246,,32.4695001144919,,,,,,,,32.0132329613578,,,32.2033496900475,,,,,,,31.9074373483884,,,32.1840200412653,,,,32.0431260684653,32.0226670627934,,,,,,,,32.3434913565285,,,,32.8725534441113,,,,,,,,,,
G3Y9F2,30.9665785028509,30.9890634731734,31.1540030089435,,29.8032809356781,,,,30.5021849540173,30.8083072726278,30.4937373023756,30.8095447276405,31.2711757454515,31.5889322974562,30.5437614556294,31.4829926291987,31.3488142945414,31.4062674885969,31.3632791983206,30.9890507572299,31.4048856508636,31.4733816125358,31.3466661657573,30.8709094012958,31.2850876007285,31.1814296007006,31.2469848006326,31.7898811718805,31.0891328233861,30.9947786969361,31.3910603020243,31.2986555637735,31.1922481089031,30.5719683614363,30.7923463720908,30.5724217287503,31.27218701697,31.2896477876263,31.4266089699931,31.3314552486672,31.0216055051095,31.2578781765393,31.2576851348826,30.9951098327191,31.4049090183014,31.2751991252694,31.0428359477772,30.6545747207207,31.0809051050342,31.1040889456736,31.3308044285305
G3Y9F7,30.5076683756191,30.8918262180677,30.6763120160247,31.2177130640231,31.7377511467106,30.3095588090143,30.6199968005666,31.0736070283254,30.1242089730896,30.396550476486,30.5915678808349,30.726678087022,30.6641336385519,30.6595791221374,30.5992127746089,30.7505365523583,30.8122985538237,30.8441809318426,31.0414507749274,31.0772878781843,30.5868507144805,30.7611077342044,31.1396809702658,30.943076341325,30.9935536790346,30.7145110278878,30.5320552609023,30.7506998450432,30.8391118389243,30.7265799227579,30.4751533329345,30.6180767908985,30.3835242039482,30.8816691397845,30.8348944212028,31.0551190150177,31.351617458041,30.7614940640618,31.2057753325258,31.0024421753226,30.7630169560889,30.7956484163118,30.9050563623909,30.084197066833,30.4682203520401,30.50763920498,30.8256926824548,30.1667408022586,30.8084926119977,30.7091483474865,31.1902000416743
G3Y9H6,29.0259888989086,,,29.3806353510101,30.1169946668853,30.0135274142479,,29.2118015678763,29.3999061710734,29.3362928865993,29.4042464113217,29.4253611750476,29.0518276989233,,28.9919032201838,,,29.1809851060426,,,29.3390333293181,,29.0710943417969,28.8343306333763,,29.2715888663103,,28.8654099700949,29.1270241314711,,29.4007609778572,,,,29.6708736268183,,28.5589685454015,,28.9910196068356,29.1984993209341,28.9150272287162,,,,,,,,28.2823353453107,,
G3Y9I8,,25.9301068992581,26.3763846885847,25.5515441547208,,26.4521176428823,,,26.8028723163448,26.4105276171428,26.8024338595553,25.9696953223498,27.0688210403255,26.0232921470899,,26.8494788738245,25.9263209584079,25.4906794518666,25.7456224472484,,23.2932537778988,26.4233315901891,25.9768149385214,,,,25.1006739146081,25.4902926949903,25.1095379790422,25.6724041220529,25.5552169787315,,26.9899487331727,26.7558082639445,26.0425866589943,,,25.5320262880415,,24.6709480243284,26.1358220429417,,26.5890384867991,26.8203296111892,24.7084546698854,25.600210317748,,,,,26.2542601386244
G3Y9M8,29.3500062118331,29.1675264738639,29.189335999501,29.728417338152,29.0171851912742,29.673211177384,29.3901907954987,29.9815980607366,29.5522532513824,29.2744274699783,29.5448026345768,29.559178223008,29.2166761673985,29.2984324120507,29.4111498756462,28.8119010374316,29.3355621060024,28.9446122361086,29.2062837300381,28.3722948398517,29.1960685056097,29.1621812300958,28.676693373483,29.3678618844657,29.2687991869876,28.7702968449886,29.0799118873923,29.3136022020905,29.2209182877492,29.3661065075836,29.3717997113729,27.4876252319472,29.0228912648554,29.1839795596914,29.1966689107283,29.3202501402679,29.4907527597269,28.3444919515317,28.2238238109599,29.1096300442139,29.1105763666719,29.0579682923702,28.0299726183164,28.4082007309554,28.4475933957062,29.0472423255203,28.1765545454527,29.1190062560991,28.9288628644314,29.0637500429221,29.3226659486977
G3Y9P3,30.4042082101781,30.7309970851428,30.6065467852754,29.7447432489255,30.3168473352069,30.8693529015273,30.9392490403473,29.4838918697568,30.9292185868827,30.6685364831643,30.8245481894365,30.6397228743475,30.4786804315227,30.830384926,30.8702845813782,30.8038446998895,30.8018528926528,30.6847453274509,30.5866852908432,30.627990840983,30.8025368698973,30.5864317311343,30.6464267522797,30.7386738047368,30.8944908218816,30.8899970829006,30.8121922603924,30.8999434507015,29.7152796862564,30.7282613338501,30.5874664655514,30.5832606681035,30.9136682141775,30.7988108828793,30.9749457949302,29.1267175245763,29.7663875748806,30.7366906730612,30.7360889630327,30.6143575017399,30.4962857590381,30.9044845971884,30.6763004911508,30.646382490268,30.5732347858913,30.1485822966798,30.2935040422357,30.7298504657557,30.6173452590985,29.4531375090137,30.8609315661429
G3YAD0,29.961330834388,30.1844637050044,29.9041124968855,30.3614566674782,30.4255417459899,,30.1330849659127,29.8399237535254,29.2444315351987,29.973855012664,29.7505853323253,29.9644194675169,29.8666850296531,29.8722346200829,30.3575343719373,30.2744121578151,29.4189423947962,29.2313929128552,,29.8183842427398,30.6223024584751,30.8124313725185,29.984574150653,29.8618410922939,29.8098884086489,30.0184419203319,30.389241791954,30.2635125171217,30.3583021068417,30.515837030198,29.5953546251128,30.0848790927991,30.6384428260065,30.1716033012729,29.2319069935075,29.2940937621065,28.5770502716634,30.2249853312562,30.2945299467688,29.5539020505512,30.2780733805834,30.1628050050008,29.8857646312039,29.7266530621012,,28.223476658821,30.2227579933715,29.9919220743058,29.6468183790478,30.0777173124005,30.2539162863391
G3YAD1,,27.5327100013596,,,,26.4666586918051,28.139758971836,27.5456305160566,27.2380507397799,,28.3835927855954,,28.3311608890256,28.1434982684886,26.3040694888031,,26.8553427576584,27.0310996441232,27.5668272812691,21.4406648098419,26.7551885304127,27.8221457491665,27.9086194754348,,27.1764910926821,26.6758475211577,27.0015538635811,,26.0508587457093,26.8269922561239,,24.3293066477049,27.9258443995821,26.7694162266379,,,,27.2655365693993,,27.8481183186312,24.0316157001569,27.2655483414283,27.3402472745591,27.2593409037493,,28.6343388793527,26.1843607714029,27.7856237188742,,26.7973594185698,
G3YAE2,31.5796726623552,32.0034446955963,31.9288680245973,30.1583110257603,30.5837412228111,30.1026486620009,31.4996766131893,31.0124563886871,30.883977497162,30.9580503522481,31.6392452785286,31.487757759045,32.4343440091481,31.8615133918584,32.2948640681627,32.134275753308,31.9776483120198,32.2479280443471,32.4360208345427,32.0644282091216,32.0676969536055,32.2289308224314,32.2556410718479,32.146834356829,32.2644013639206,32.4039841535269,32.0807215946119,31.8569061682357,31.8087907120669,31.9851510263329,32.4760008101198,32.3830681705667,32.2869484317642,32.0369366079129,31.5099997090315,30.8411113455828,31.1444390241909,32.2015075548743,31.8535282002879,31.4647073840965,31.7571947844542,31.6407166872691,32.0828005583858,32.1755613424474,32.0187274140891,31.5058030651897,31.9662266795888,31.6026154446911,32.0655833743485,31.7339598755129,32.0082920777052
G3YAE3,,,30.5578649831066,31.3287983661554,29.2270759457711,31.1962212469511,,30.7100826572118,29.7221989820614,,30.4406136080898,28.4914534886363,,29.8014899228372,,30.850560032177,29.6649724664757,,,29.971506211459,30.0364562241638,,,30.2272929184171,,30.0576894230248,,,,,,,,,30.6570502069316,29.8373873850669,,,,29.4528161809063,,,30.0580688127439,,29.7921613834414,,29.8078269175512,,29.9387855523578,,
G3YAE4,31.1565581081282,30.6569620864303,30.8834990498523,32.15151720984,32.3213035174934,32.6185610629646,31.4343083607518,30.4348703496796,32.6437182772309,31.0198748551479,30.4743284775315,31.2367697801195,30.7502636562374,29.5888960091284,30.7780343326717,30.25800116517,,30.3065214166212,,27.9020963054355,,30.3730698753913,,30.2417461729213,30.4553719878619,30.7763957489697,30.6170933828535,30.7455098904897,28.7681873751921,30.364200626998,30.6810337304913,30.6711640672709,30.8007015186549,31.0451624934027,31.0516967998687,31.6675725471711,30.7863914058429,30.5891927666266,29.1654289554962,30.210666416513,30.7293383969913,30.7759385044374,30.739515264777,,,30.3856724296494,30.4556900327853,30.0736697081887,30.7096928305504,30.6591500423333,30.5212888947035
G3YAG1,28.2073857615979,28.6041099417389,27.5511271624476,27.889736725292,28.6707626533053,28.138567071768,28.9013277001114,29.1248129116861,28.8153169002845,28.9905863894673,28.8904937075457,23.9393438488595,27.8407004352069,27.5621816743545,28.0023896593503,28.2261614661286,28.4499668134805,28.2950849796757,28.670066507614,28.2068744109931,28.7425153275434,28.2726315242549,27.4687960879659,27.5141919566837,28.189211507933,28.0120243277979,28.2126007296119,27.575268759568,28.4674522824487,28.3174965063204,27.9565595016329,27.9884091854468,27.5646478425113,27.1844453077676,28.0328607768304,28.0753689817637,28.4113511149884,27.6082634662378,27.9567920388072,27.9637171638798,27.862582170302,28.2661180512057,27.475385701372,27.8920832673314,27.8529120735197,28.0704625832704,27.8527113009225,27.8793784398439,28.3457027837099,28.3302009209097,28.3316272720982
G3YAG3,27.5875501142528,,,,27.4644083941394,,28.4075749589174,,27.1742980550911,28.5728421939036,27.9431108721461,,27.9724738603872,28.5288812613132,,26.8803209868252,27.8878723742852,27.7835312967604,,26.9313696649772,27.9845073269411,27.45244355008,,27.0157644369925,27.0604388065958,,28.1519432759947,,27.4388858958645,,27.3355729915123,27.9542192432258,,,28.3304477880003,27.5657224338593,27.7261859947527,27.9921069922032,27.5302204542728,28.105658092628,26.4277387306125,26.8392924901718,26.0015466277372,,26.4847415145426,,,26.5902420005938,,,
G3YAG5,26.406627935024,29.133587947369,28.7226293355226,27.3184653072206,,28.9433704532675,28.9805585845768,28.5630776324116,28.5461351351291,28.6036918179262,28.3450024080567,27.052833133506,28.7264489037727,29.0640224184634,28.2726001352337,28.9814250022857,28.6260118562414,28.9872551847947,28.4183899803876,28.8054537606608,28.6893164233584,28.5982640599733,28.8573466105014,29.079893719631,29.1187869834269,29.3078959748933,28.8188130425094,28.8624691244262,28.1542814072083,27.4082361451887,28.5365145019422,29.0519951984057,28.3318960562793,27.5170278315917,28.674066833257,28.4810128452052,28.9872582049112,28.8063258075156,28.892243323866,28.5529859092873,28.6544679970927,27.9555551222765,28.6372146781808,28.8405596117818,29.3253550381934,27.2556055760432,28.2153388342296,27.8519891644928,29.2998900515388,28.5740417451486,28.7181733955129
G3YAG7,,26.4228233318625,,,24.6898791024785,25.259128451631,21.8039801469501,26.1661328117361,25.4465061538207,,25.000652049951,26.4139075195187,,26.9402467906146,26.6652402990159,26.5272167315368,27.4234449576253,27.0407853429324,28.4771945076972,28.3685255702408,28.9608356097842,25.5958068578518,21.2611514580836,25.6049589742877,26.9697904397905,25.4843201860666,25.8588762223961,26.5051383592153,23.2527639836986,25.4204487659326,,,,25.3264137188231,,,26.517134349415,26.3034443661074,26.023501770786,25.3944634840235,26.7735195661533,25.8555102744618,,25.8818634250135,26.3562229195748,,22.5775366440756,26.8775397526828,25.6019331091515,26.3448285180344,22.405921725371
G3YAM6,,,,24.7848959624328,24.3432781923731,25.2206175568043,,,,,,,,,25.0357076219301,25.6413484110738,,25.4689042430941,,,,,,,22.4637996502349,,,,,,,24.0216138774988,,,,,,,25.5523365521546,,,21.9725971550933,26.35789927794,,26.4180029858946,,24.2385360836855,25.2458062238721,19.4895529055739,,
G3YBK8,32.6412249988621,32.278702396469,32.5665170860839,32.0034680260607,32.7861156524391,32.2491967086434,32.1845126104279,32.0421493931911,31.7927680093721,32.0571142796606,31.9563882379889,32.4102796462387,32.2635747740457,32.3505919252341,32.4046989862493,32.4526261056926,32.5194540222379,32.1503275274485,32.1926781178224,32.4534358274425,32.5157600919435,32.3533667948188,32.2994971946616,32.6925229776898,32.3064551969311,32.4278473092615,32.3328759982012,32.0627388917311,32.0477802354487,31.9418578796849,32.0415311336756,32.2222116049163,31.9414518657384,32.4582765805803,32.4315363315439,32.5085977951306,32.4445683337895,32.482656199119,32.0730369486661,32.6051472878172,32.0305744721056,32.6289719152744,32.5144242014272,32.4354586781139,32.4929034871418,31.945783960242,32.2050086698679,32.1360286856448,32.8728307360873,32.5782433417141,32.2723729595242
G3YBK9,30.7960193639048,31.7794290388634,31.3704332922132,30.3557293464385,31.585580145816,31.5858140293661,31.7146044759142,31.5209467728327,31.6636710146674,31.799056272882,31.9867613991932,31.7046254395578,31.3066490031069,31.8121719605917,31.3492768794815,31.5763854116366,31.9630626794381,31.8060084221945,31.0571365413216,31.3862713459596,31.6109756273289,31.2889096989311,31.5562744075043,31.5171978388385,31.8265354507548,31.1179781288325,28.6993474257699,31.4199987479932,31.6002193297675,31.7875190129748,31.8443001520343,31.6285656427367,31.490268273456,31.6111215094089,31.6760250269803,31.3051994071053,31.1419636019783,31.9759997132885,31.6903429619536,31.4264581618895,31.4560472954665,31.7485029736438,31.7699757157788,31.4394940511282,31.4441712407029,31.9856423582155,31.2943202192885,31.0768332286636,31.7396121251102,31.538584513539,31.6182620602423
G3YBL5,31.5136209123767,31.1951412576049,31.5543452591141,31.3168133834491,,,31.2223898584232,30.7595110029831,,31.4077057218546,31.0239471947785,,31.2679862379962,31.295875551868,31.4455515422612,30.9772302898426,31.193258103517,30.7702917288635,31.4035778171765,,,31.1427527948408,31.7123953709263,31.3020501957891,31.5677500185016,31.3986879432476,31.3733674712402,,30.7800464930791,,31.0515413345581,31.2329670079168,31.2625884152154,30.8847435849688,,31.2474408159912,31.6593887967485,,31.2529936129731,31.2131256738134,,31.2121854599251,31.1220509670371,31.4443887145653,31.3797590463454,31.2161538270902,31.7696779829636,31.4064991860869,31.5583957470251,31.3356503840651,31.2829927098952
G3YBM2,30.029229842699,30.3098179197361,,,,,30.2468911060651,,30.3854873511266,30.4874455787197,,30.299590586689,,30.6420808937684,,29.4996717463617,29.9450105071846,30.711400199426,30.4838843843293,30.5800923167061,30.609256746538,30.308960215892,30.1152039507974,30.7985062970196,30.4554765196187,30.2474806307804,30.3564464237936,29.6409798715022,,30.6098850580776,30.3161219192255,30.0521527528737,,29.0975040852392,29.2110078459477,30.02322198128,29.2122364690664,30.351184927904,,30.1163721170075,,30.456955305488,30.2663604781372,30.5125031274077,29.3305565866439,30.0676838463688,,,30.8995153659886,30.4669661302444,29.8554376017779
G3YBN0,31.6137333209122,32.2178908888936,32.0765263742774,31.9278138237589,32.3423256926109,31.8357666642427,32.2433959350601,32.1275842153481,31.6499606083322,31.5586237783438,31.5830139166139,31.9933988051693,31.4255764445288,31.941698273182,31.8785196368507,31.6200895143531,31.7814539248944,31.7049078944101,31.5400764514783,31.8942271299969,31.4901384100359,31.8251094640888,32.1082985972039,31.9476314810675,32.0115721600694,31.4821177273588,31.6314168410313,31.7702298854951,31.4269465515957,31.4722056942647,31.426273962366,31.9902685804914,31.4730939441041,31.8024231890492,31.6747309104338,32.3074130217078,31.9975598245029,31.9913796259204,31.9573890895547,32.0011045241963,31.773648613222,31.770139973525,32.035092049486,31.9031088265617,31.8049669132778,32.0917816831818,32.0863540367219,31.8746995569471,32.2478552952164,31.9030044481128,32.0519868679229
